ID,VIDEO_ID,TITLE,PUBLISHEDAT,CHANNELID,CHANNELTITLE,CATEGORYID,CATEGORY_TITLE,TRENDING_DATE,VIEW_COUNT,LIKES,DISLIKES,COMMENT_COUNT,COMMENTS_DISABLED,COUNTRY
51137df9-cce6-4c3d-a4d6-1b10e449de4d,gj2_KqxZNVs,Слепая любовь – Один за всех – 07.02.2021,2021-02-12,UCrb7XNZEwPheovXjgbkH5vg,Телеканал СТБ,29,Nonprofits & Activism,2021-02-14,310265,2613,262,1319,FALSE,RU
6a7ac3e9-9664-4a63-a09a-e8dd2a1ca583,zGZEaatp-sQ,"Слава Богу, что живой. Часть 2. Мужское / Женское. Выпуск от 23.11.2020",2020-11-23,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2020-11-24,412097,2875,331,1318,FALSE,RU
5eeee05c-d1f7-4f81-a296-b79c7f1becfe,EX9l8bevw0Y,Мнение доктора Закира Найка О ВАКЦИНАЦИИ ПРОТИВ КОВИД-19,2021-08-05,UC_q_20xtImttVplq3z7vabw,Миссия Dawah,29,Nonprofits & Activism,2021-08-06,105728,3988,287,1316,FALSE,RU
7fcb9cd1-08bf-4023-8a93-850fc9a27c53,rdq14rn4rGY,"РАЗОБЬЮТ АРМЯН, ПРИДУТ НА НАШ СЕВЕРНЫЙ КАВКАЗ",2020-10-04,UCDqwBnBsFWxFj0ABSbE2Kvw,Николай Платошкин,29,Nonprofits & Activism,2020-10-05,85632,7868,515,1315,FALSE,RU
7644cb77-2a97-4833-a7a5-84f52b057c13,w-GyQN6OYOc,Батя. Часть 2. Мужское / Женское. Выпуск от 29.01.2021,2021-01-29,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-01-30,476679,2592,370,1311,FALSE,RU
95211f21-0bfe-45c3-afab-fc3fe054a866,GlwffgZG8fA,"Дорогие россияне, затяните пояса! Поезд отправляется в светлое прошлое! Дмитрий Потапенко",2021-11-09,UC54SBo5_usXGEoybX1ZVETQ,Дмитрий ПОТАПЕНКО,29,Nonprofits & Activism,2021-11-10,255031,18171,332,1308,FALSE,RU
89e7bfd2-2cf2-450d-891a-59fa47db4fc8,mBHdnQ_XHOM,Самка богомола. Мужское / Женское. Выпуск от 09.11.2020,2020-11-11,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2020-11-12,507267,2366,486,1307,FALSE,RU
39c930c6-9f0c-4e48-a091-611d6388fcf1,4ISrtayjCu4,Без лица: жизнь в аду,2021-01-09,UClUWvdPvq2Vj7MIkQ9XxVqA,Onliner,29,Nonprofits & Activism,2021-01-10,132217,9181,185,1306,FALSE,RU
b0000bc0-a603-4eab-80cd-2a35cb0496e2,l08vRiZL1YA,ТАЙНАЯ ДОЧЬ НАТАШИ КОРОЛЕВОЙ: ЧТО СКАЖЕТ ОТЕЦ? Пусть говорят. Выпуск от 29.09.2021,2021-09-29,UCD9jSZLsftoOACtkrDNZlsg,Пусть говорят,29,Nonprofits & Activism,2021-09-30,253169,2074,975,1306,FALSE,RU
944412f1-65b3-4e6f-a3c6-aff3ac7f25cb,8Oml-IKNZBk,Россия полностью откажется от доллара в ФНБ. Чем это грозит? ПМЭФ-2021. Дмитрий Потапенко,2021-06-08,UC54SBo5_usXGEoybX1ZVETQ,Дмитрий ПОТАПЕНКО,29,Nonprofits & Activism,2021-06-11,332230,19147,317,1304,FALSE,RU
23f88763-1209-46c3-a771-8778a5fe0506,17X7VLflbZA,Цепи любви. Мужское / Женское. Выпуск от 19.01.2021,2021-01-19,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-01-20,497222,2444,510,1302,FALSE,RU
f04dbc29-e7c6-4388-814d-c0ad0d0f69be,cbw_QdJqvCA,"Леонид Ивашов о подготовке Путина к Мировой войне, СНВ-3 и возвращении Донбасса в Украину / #УГЛАНОВ",2021-02-01,UCUndA_nUiEeDVtEyxPhnkXw,Андрей Угланов,29,Nonprofits & Activism,2021-02-03,184424,9566,511,1301,FALSE,RU
86d50180-9a91-43e2-a4d7-b0eb24364953,qzsbFbOOhW8,Пока смерть не разлучит... Мужское / Женское. Выпуск от 30.11.2020,2020-11-30,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2020-12-01,409233,1887,392,1300,FALSE,RU
ac4884b0-ffbc-4411-904b-91d650b6820c,RsMviOF3mpk,"«Россия одна»: Черниговская, Цискаридзе, Пиотровский #ещенепознер",2021-08-26,UCNRYbltJXhf6DepS26-uSbQ,ещёнепознер,29,Nonprofits & Activism,2021-08-27,124878,8662,232,1300,FALSE,RU
9bf3bf96-4dae-4518-8db0-61d4b0322d2d,dgR0bjaUqMY,ИННА В НЕАДЕКВАТНОМ  СОСТОЯНИИ  ЖАРИТ ПИРОГИ,2021-11-05,UCU9XPOiJcolPt9xVQOtICyA,Дневник Бомжа,29,Nonprofits & Activism,2021-11-06,21756,1542,497,1296,FALSE,RU
b18f195c-cf01-4dbf-9b38-893d7b6a01b0,kR9xEgdJ6dk,Мишустин обвинил жадных бизнесменов в росте цен. Дмитрий Потапенко,2021-05-17,UC54SBo5_usXGEoybX1ZVETQ,Дмитрий ПОТАПЕНКО,29,Nonprofits & Activism,2021-05-17,99052,10782,154,1296,FALSE,RU
5a591de2-1270-427f-8cc2-2dc20ca88390,rN8I_v3_ZIY,Папа против. Мужское / Женское. Выпуск от 20.04.2021,2021-04-20,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-04-21,737509,4180,658,1294,FALSE,RU
3629949c-411c-4cb1-929c-a0bc6f739933,zg__fCZAZdA,Послание Путина на фоне митингов в России. Дмитрий Потапенко и Майкл Наки,2021-04-23,UC54SBo5_usXGEoybX1ZVETQ,Дмитрий ПОТАПЕНКО,29,Nonprofits & Activism,2021-04-23,119003,11292,257,1293,FALSE,RU
bf4c881d-859e-426d-b67c-1f7d0ac5d30d,SC6sL67-sIA,ПЛАТОШКИН ОТВЕТЫ НА ВОПРОСЫ НА КРАСНОМ РАДИО,2021-07-12,UCDqwBnBsFWxFj0ABSbE2Kvw,Николай Платошкин,29,Nonprofits & Activism,2021-07-14,104936,11837,299,1293,FALSE,RU
9e01be78-94a6-4928-a783-4d2e94d5aff2,wckT8iOGbsc,Огородники. Мужское / Женское. Выпуск от 17.03.2021,2021-03-17,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-03-18,650171,3519,641,1292,FALSE,RU
27d2ddb9-1a86-4d78-8452-5cb8be0423ef,sPppQfAGdmM,ЧТО ТАКОЕ SUNLIGHT?,2020-10-19,UCw-NeLZsmZL1ZL04TMaPaHA,marazm,29,Nonprofits & Activism,2020-10-20,151417,17748,290,1291,FALSE,RU
77622e14-0707-41b8-bc18-d9c015085e0e,sKEwsStgRGk,По глупости или по умыслу?,2021-12-26,UCDqwBnBsFWxFj0ABSbE2Kvw,Николай Платошкин,29,Nonprofits & Activism,2021-12-27,126168,11712,0,1291,FALSE,RU
d5e92db4-55f9-4577-bdc0-b19fb5a7fe64,P5HbjNu2NTI,Ich will mein Fleisch EXTRA frisch •  Ein Werbespot für Fleischliebhaber,2021-01-04,UCy828Y1Z2lhA7RcC6OZffZA,Niko Rittenau,29,Nonprofits & Activism,2021-01-07,49330,5943,353,1290,FALSE,DE
e110e321-d400-48a8-b0e8-7d0ad6bc8329,H-lEVuYo9Xw,"QR-код каждому с 1 февраля 2022. ЦБ повысил ключевую ставку до 8,5%. Дмитрий Потапенко",2021-12-21,UC54SBo5_usXGEoybX1ZVETQ,Дмитрий ПОТАПЕНКО,29,Nonprofits & Activism,2021-12-22,232040,14420,0,1286,FALSE,RU
71e455b1-4927-4485-aa89-171d1c423f23,lkNpXWyzQMA,How warranties be | RDCworld1,2021-07-08,UC_J10Dqkgx4lslUCOMFKrvQ,RDC pLuG,29,Nonprofits & Activism,2021-07-11,791376,51472,292,1285,FALSE,US
dab44271-37fa-497a-9a78-6ad90e7feb40,D1g1lHHrDq0,Жестокая месть. Мужское / Женское. Выпуск от 10.11.2020,2020-11-10,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2020-11-12,739135,3264,600,1281,FALSE,RU
c8cad005-06ca-46be-8157-2912ab59053a,v9AoTZhHEGY,Бабки рулят. Мужское / Женское. Выпуск от 02.11.2021,2021-11-02,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-11-03,593490,4796,525,1279,FALSE,RU
e42f600f-02b7-4daf-97b0-1fd5c07af47b,2kp1_0WEOo4,"Человек, которого не было #ещенепознер",2021-10-14,UCNRYbltJXhf6DepS26-uSbQ,ещёнепознер,29,Nonprofits & Activism,2021-10-15,104291,6628,154,1279,FALSE,RU
b7d99f9f-567d-45fc-80e3-1e6433cd531a,Qy7BAnPap4g,Хрюши против - уголовные угрозы,2020-12-11,UCSdzksftzE7Tu2KAAZ4OvXQ,Хрюши против,29,Nonprofits & Activism,2020-12-11,33599,4202,63,1277,FALSE,RU
f33e025a-ae37-4ed5-a9ac-738de1603ead,Vy07JJCyKUI,ПРЯМОЙ ЭФИР С НИКОЛАЕМ ПЛАТОШКИНЫМ.,2021-08-04,UCDqwBnBsFWxFj0ABSbE2Kvw,Николай Платошкин,29,Nonprofits & Activism,2021-08-05,91348,13709,229,1277,FALSE,RU
53e307bd-dc59-4488-9085-a8cfd7a0b83b,2K_PgnxVUaE,Сестра против сестры. Мужское / Женское. Выпуск от 12.05.2021,2021-05-12,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-05-14,875606,5089,706,1277,FALSE,RU
f940bec8-cabb-42fa-ab50-feb94d26b92a,DNkJlMbmehI,Маргарита Симоньян. Право знать! 18.09.2021,2021-09-18,UCw5pE2GElcHeErKVyF76jjg,TV Center,29,Nonprofits & Activism,2021-09-19,129450,5463,712,1277,FALSE,RU
1aad32db-8486-4063-bc20-e8ce0487518e,EcHbacKZmGA,Началось. В леса или на фронт?,2021-10-20,UCvghy9ZoMqJaDNinxvPpAcg,Андрей Тюняев,29,Nonprofits & Activism,2021-10-20,60319,4326,285,1275,FALSE,RU
63421b5b-987d-4e49-a019-9ab032db5f54,rHAhJHio7eY,"Евгений Миронов: дружба Машкова, любовь Табакова и смелость Сокурова #ещенепознер",2020-10-08,UCNRYbltJXhf6DepS26-uSbQ,ещёнепознер,29,Nonprofits & Activism,2020-10-09,92841,4804,655,1274,FALSE,RU
d122ba71-7622-4739-94b7-422469524373,8Oml-IKNZBk,Россия полностью откажется от доллара в ФНБ. Чем это грозит? ПМЭФ-2021. Дмитрий Потапенко,2021-06-08,UC54SBo5_usXGEoybX1ZVETQ,Дмитрий ПОТАПЕНКО,29,Nonprofits & Activism,2021-06-10,303014,18390,294,1271,FALSE,RU
788457fd-2c36-4e55-9e63-5cae0a0b8e89,sUp4j-oyrGg,Чекушка. Мужское / Женское. Выпуск от 28.09.2021,2021-09-28,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-09-29,596123,5126,520,1271,FALSE,RU
f50738b7-91f1-413e-9ab1-70e6330af6dc,otO3phV2WBM,Папино наследство. Мужское / Женское. Выпуск от 20.01.2021,2021-01-20,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-01-21,523621,2809,518,1268,FALSE,RU
63852ef1-081c-49ab-bdba-7bc0ab217a3e,6yco3eVUzvg,Россия прошла точку невозврата? Дмитрий Потапенко отвечает на вопросы зрителей,2021-05-06,UC54SBo5_usXGEoybX1ZVETQ,Дмитрий ПОТАПЕНКО,29,Nonprofits & Activism,2021-05-07,244712,15462,372,1268,FALSE,RU
84874f6a-b81c-4ed3-ae54-fb37b228a903,asF3ls6G4ak,"[김광일의 입] 文 지지층, “니가 나한테 이럴 수 있어?”",2020-08-26,UCdp4_yTBhQmB8E339Lafzow,조선일보,29,Nonprofits & Activism,2020-08-28,321082,32381,1371,1267,FALSE,KR
c422e3c6-4362-4d9b-89d1-51e6612c940b,BYGoqMEHu_o,Яков Кедми. Право знать! 27.11.2021,2021-11-27,UCw5pE2GElcHeErKVyF76jjg,TV Center,29,Nonprofits & Activism,2021-11-29,339482,9569,567,1266,FALSE,RU
e3cfda95-8c8f-4b2a-983a-71f0c57b88ee,ijg7QQCG9O8,Орден Ассасинов [ЗАПРЕЩЕННЫЙ ВЫПУСК] | История на ночь #20,2021-02-18,UCnDgIiMU3CyNHGP9wlLbgqw,LABELCOM PODCAST,29,Nonprofits & Activism,2021-02-20,129353,8878,221,1266,FALSE,RU
54964827-c6b6-4a37-afa8-acc49be5924d,3DOcQRl9ASc,Don't Choose Extinction - UNDP | United Nations | Jack Black | Climate Action,2021-10-27,UC5O114-PQNYkurlTg6hekZw,United Nations,29,Nonprofits & Activism,2021-10-30,318913,11412,1774,1264,FALSE,CA
b5a976ed-4500-4c65-8eb9-bc840a80a730,3DOcQRl9ASc,Don't Choose Extinction - UNDP | United Nations | Jack Black | Climate Action,2021-10-27,UC5O114-PQNYkurlTg6hekZw,United Nations,29,Nonprofits & Activism,2021-10-30,318913,11412,1774,1264,FALSE,DE
ac942cf6-e7a9-422b-94c5-ff9469ab6d55,3DOcQRl9ASc,Don't Choose Extinction - UNDP | United Nations | Jack Black | Climate Action,2021-10-27,UC5O114-PQNYkurlTg6hekZw,United Nations,29,Nonprofits & Activism,2021-10-30,318913,11412,1774,1264,FALSE,GB
2b0a215a-3fa1-4a83-ab34-8ec7f8bb2ea0,Hxfg0hyVKkE,Городская я. Мужское / Женское. Выпуск от 21.10.2021,2021-10-21,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-10-22,535332,4651,426,1263,FALSE,RU
1700dad5-cf5e-4b40-8206-fde6283118a5,HBR4iGIhbag,УШЁЛ ОДИН жить в ВОЕННЫЙ БУНКЕР!,2021-03-20,UCjCEvp2DMk-vdupI1dnjqCA,ДОРОЖЕ ДЕНЕГ,29,Nonprofits & Activism,2021-03-21,133994,21093,309,1261,FALSE,RU
ea9579d0-652e-4da7-b70f-0d6733264134,Vl5Js7izzhM,Яков Кедми. Право знать! 04.09.2021,2021-09-04,UCw5pE2GElcHeErKVyF76jjg,TV Center,29,Nonprofits & Activism,2021-09-07,312586,9225,573,1261,FALSE,RU
8c8b845b-f917-4e2d-9827-9b52b37b6592,l-swWEucpkc,ОХОТА НА МЕДВЕДЕЙ. ПРЯМОЙ ЭФИР. 01.09.21,2021-09-01,UCDqwBnBsFWxFj0ABSbE2Kvw,Николай Платошкин,29,Nonprofits & Activism,2021-09-02,91459,14753,191,1261,FALSE,RU
30c7a0dc-afc7-4f10-96b1-30f456088c10,KHOmm-fLjQA,ШОК!   РЕЗУЛЬТАТЫ ЭКСПЕРТИЗЫ ПО ДЕЛУ О ГИБЕЛИ СОФИИ КОНКИНОЙ,2020-11-23,UCD9jSZLsftoOACtkrDNZlsg,Пусть говорят,29,Nonprofits & Activism,2020-11-24,340523,2285,728,1258,FALSE,RU
42d2869d-e6d4-4ecb-b112-7dc5ce037d1b,NsTXQddMc08,Души мертвых тараканов. Мужское / Женское. Выпуск от 09.12.2021,2021-12-09,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-12-10,601793,4532,443,1257,FALSE,RU
a19c7cb7-0d24-46b1-b1a2-53a0cb6baf54,VZh8MSTcb9o,Александр Ширвиндт: «Теперь я свидетель всего» #ещенепознер,2020-12-17,UCNRYbltJXhf6DepS26-uSbQ,ещёнепознер,29,Nonprofits & Activism,2020-12-19,248909,11945,273,1257,FALSE,RU
880825f8-37a5-4d1d-9b7a-7f19b72eac4e,4GJB9Q890OY,Наталья Зубаревич: «И это наша Родина. И это мы такие» #ещенепознер,2020-09-24,UCNRYbltJXhf6DepS26-uSbQ,ещёнепознер,29,Nonprofits & Activism,2020-09-26,162313,11334,201,1256,FALSE,RU
779de7a4-f4db-4034-a19c-fb97e715ebd0,eGphdvSiGD0,Решил побыть отцом. Мужское / Женское. Выпуск от 08.12.2020,2020-12-08,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2020-12-10,669855,3294,546,1251,FALSE,RU
8e00351c-13fb-4bce-b9d8-0e6804c14f5d,09gOXaWnj5A,Я убью твою дочь. Мужское / Женское. Выпуск от 13.04.2021,2021-04-14,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-04-14,425487,2888,474,1251,FALSE,RU
51dcd31c-5219-4eb8-8409-94f5d5295c78,XBNLM2sDtv4,The cast of Glee pays tribute to Naya Rivera & Santana Lopez at the 32nd Annual GLAAD Media Awards,2021-04-09,UCZmLgxP2N3Vj0XaQtohLT-A,GLAAD,29,Nonprofits & Activism,2021-04-13,642223,26468,192,1245,FALSE,GB
e6d8d424-a09e-4665-8e43-142bd2f638e7,XBNLM2sDtv4,The cast of Glee pays tribute to Naya Rivera & Santana Lopez at the 32nd Annual GLAAD Media Awards,2021-04-09,UCZmLgxP2N3Vj0XaQtohLT-A,GLAAD,29,Nonprofits & Activism,2021-04-13,642223,26468,192,1245,FALSE,US
68fea0ad-143a-4fbb-af3c-e366a50aa95e,XBNLM2sDtv4,The cast of Glee pays tribute to Naya Rivera & Santana Lopez at the 32nd Annual GLAAD Media Awards,2021-04-09,UCZmLgxP2N3Vj0XaQtohLT-A,GLAAD,29,Nonprofits & Activism,2021-04-13,642223,26468,192,1245,FALSE,CA
ba9c2d34-8adc-46cc-ba47-d10d09ffa622,IlD3oeg_448,Людмила Путина откровенно о бывшем муже | Глава 2: Женщина выбирает мужчину,2021-04-27,UCwxkg8SN6OHONwcJQb-O4WQ,Острый Угол,29,Nonprofits & Activism,2021-04-28,112987,6104,752,1244,FALSE,RU
d1bfb7bc-3d9b-4a11-aabe-d7617d6abb4e,5lE4c-h3eYw,5 судьбоносных событий 2021 года. Прогноз,2021-01-06,UCvghy9ZoMqJaDNinxvPpAcg,Андрей Тюняев,29,Nonprofits & Activism,2021-01-08,96121,6491,350,1244,FALSE,RU
58504cd3-9a90-441f-ad22-92db0ceae99f,ByLBlWEvaC8,Папина дочка. Мужское / Женское. Выпуск от 29.04.2021,2021-04-30,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-05-02,930602,3837,543,1243,FALSE,RU
8a12e507-af4c-415c-87e0-d181a1a3a9b4,6D_202gk1jA,ФАКТЫ #А. (Пилот) Щербаков х Сысоева х Винокур х Якушев х Швецов,2021-08-09,UCnDgIiMU3CyNHGP9wlLbgqw,LABELSMART,29,Nonprofits & Activism,2021-08-10,332294,9814,1276,1243,FALSE,RU
ff4a392e-dc27-47b5-aa6f-f478c5cfd31b,0soTkS618eM,Начали гасить всех. Дмитрий Потапенко и Майкл Наки,2021-04-01,UC54SBo5_usXGEoybX1ZVETQ,Дмитрий ПОТАПЕНКО,29,Nonprofits & Activism,2021-04-01,99852,10515,245,1241,FALSE,RU
9a992847-3816-4ebd-9212-542b2b7a0f6f,zpdKJ5YLHiU,Сергей Кургинян. Право знать! 07.11.2020,2020-11-07,UCw5pE2GElcHeErKVyF76jjg,TV Center,29,Nonprofits & Activism,2020-11-08,232015,5492,512,1240,FALSE,RU
2960ed87-8f2d-4658-9c07-a1d7146b8002,mBU23zlVibs,Пробрался ВОР! Немецкий БУНКЕР!,2021-04-10,UCjCEvp2DMk-vdupI1dnjqCA,ДОРОЖЕ ДЕНЕГ,29,Nonprofits & Activism,2021-04-12,294634,24563,325,1240,FALSE,RU
8825cb83-6741-46ec-8ad2-4a6a4562b279,2tqq6FztIUQ,Лучшие друзья деток - это тараканы. Мужское / Женское. Выпуск от 12.03.2021,2021-03-12,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-03-14,646488,3284,466,1238,FALSE,RU
ef1c9b0c-b2ef-4962-8547-ecbfe356647f,83KFiwlYZgg,ДЯТЬ ВИТЯ БЫЛ ШОКИРОВАН  // ХОЗЯЙКА БУДЕТ ПРОДАВАТЬ ДОМ ?,2021-06-18,UCU9XPOiJcolPt9xVQOtICyA,Дневник Бомжа,29,Nonprofits & Activism,2021-06-19,20571,1873,175,1238,FALSE,RU
7eb07c68-5828-4ad4-b921-e30944d91bef,g8fA6tKLBDY,Быть папой. Мужское / Женское. Выпуск от 08.10.2021,2021-10-08,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-10-10,604845,5086,462,1237,FALSE,RU
b8e1762b-044b-4858-a419-a702b97f1737,a4rjFMuWoxY,В чужом глазу соринку видно. Мужское / Женское. Выпуск от 16.12.2020,2020-12-16,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2020-12-17,536860,2586,465,1234,FALSE,RU
d2e00f11-33ac-46b7-92f6-3c38f2d6ac93,Arx_YpklBPw,"Я художник, я так вижу. Мужское / Женское. Выпуск от 14.04.2021",2021-04-14,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-04-16,861577,4050,641,1234,FALSE,RU
aec1c886-d3f8-45a3-b6d8-c2ceb29c85bc,i0V4hXFEATg,СОБЫТИЯ В МЕЧЕТИ АЛЬ-АКСА – нарушение основных прав человека | Шейх Хуссейн Йии,2021-05-13,UC_q_20xtImttVplq3z7vabw,Миссия Dawah,29,Nonprofits & Activism,2021-05-15,155251,12329,167,1234,FALSE,RU
df5bba1f-83af-44fd-945b-c52a77fe479b,vhXvTDYEFaw,Истина где-то рядом. Мужское / Женское. Выпуск от 16.03.2021,2021-03-16,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-03-17,629990,5033,632,1233,FALSE,RU
28c7066b-88fb-4211-96b0-6c56aa5c113b,mcTdpnfA3Sg,ЗВЕЗДА 90-Х ПРОТИВ БЫВШЕЙ ЖЕНЫ И ДЕТЕЙ. Пусть говорят. Выпуск от 10.01.2022,2022-01-10,UCD9jSZLsftoOACtkrDNZlsg,Пусть говорят,29,Nonprofits & Activism,2022-01-12,305433,1929,0,1232,FALSE,RU
9de3cc1b-429b-47e4-bc5a-1d277624080c,LDmijRwEnfI,ПЛАТОШКИН: НАС НЕ НУЖНО ЖАЛЕТЬ,2021-07-28,UCDqwBnBsFWxFj0ABSbE2Kvw,Николай Платошкин,29,Nonprofits & Activism,2021-07-29,84364,11392,184,1231,FALSE,RU
9a3aabba-7d39-4ea1-b3ce-f035a2af2927,zDXBhxqul28,Тяжёлая осень для россиян: новые рекорды роста цен и новая Госдума. Дмитрий Потапенко,2021-10-03,UC54SBo5_usXGEoybX1ZVETQ,Дмитрий ПОТАПЕНКО,29,Nonprofits & Activism,2021-10-04,177105,14145,179,1229,FALSE,RU
77a483ce-1c5e-4bc5-9e23-3f55e73522a0,exXn6gQyABU,Женщина на грани нервного срыва. Мужское / Женское. Выпуск от 18.06.2021,2021-06-18,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-06-19,540296,3567,547,1227,FALSE,RU
a8dec0a4-5c50-4925-ac77-8f1d40603afc,IfJbajbLFos,Итоги 2021. Мужское / Женское. Выпуск от 22.12.2021,2021-12-22,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-12-24,957749,8886,0,1224,FALSE,RU
07bbea12-8074-44f3-af98-189dfbe8f61c,m2x_HXb2yrw,Ку-Клукс-Клан | История на ночь #22,2021-03-18,UCnDgIiMU3CyNHGP9wlLbgqw,LABELSMART,29,Nonprofits & Activism,2021-03-19,148580,10557,203,1220,FALSE,RU
597fbc3a-54fa-48be-b35e-5957237795ff,_oqFZ9T9ZVs,Россия отключится от глобального интернета? Дмитрий Потапенко отвечает на вопросы зрителей,2021-02-25,UC54SBo5_usXGEoybX1ZVETQ,Дмитрий ПОТАПЕНКО,29,Nonprofits & Activism,2021-02-26,165898,11324,161,1219,FALSE,RU
e276c44c-ea32-49fc-a54a-cee1b155946d,QVMLsCy-1bg,Сердце сына. Мужское / Женское. Выпуск от 18.01.2021,2021-01-18,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-01-19,532113,2752,474,1219,FALSE,RU
aff92faf-b648-418a-80fb-4cac9323cd82,D5jicj4Vshk,Срок Навальному и новые санкции ЕС. Россияне погружаются в просроченные долги. Дмитрий Потапенко,2021-02-07,UC54SBo5_usXGEoybX1ZVETQ,Дмитрий ПОТАПЕНКО,29,Nonprofits & Activism,2021-02-07,158790,15736,225,1218,FALSE,RU
9fe60c0b-f00e-43bd-b174-9d4448baed0b,YmzebWwi3Gk,Сергей Караганов. Право знать! 10.10.2020,2020-10-10,UCw5pE2GElcHeErKVyF76jjg,TV Center,29,Nonprofits & Activism,2020-10-11,196102,4921,263,1217,FALSE,RU
6e537eab-bd7b-4efc-ac8f-7088244f044f,FtmWP3avkzI,Чем опасно сдерживание цен на продукты в России?,2021-12-22,UCDqwBnBsFWxFj0ABSbE2Kvw,Николай Платошкин,29,Nonprofits & Activism,2021-12-23,71199,9711,0,1217,FALSE,RU
bb8cd931-3f7a-48ff-a64d-1a21a43a8052,pufT1-cN7Xg,Харьковский трюкач Коля. Дырявый закон. Куда катимся №2,2021-11-08,UCT09PL3tcSJOSyYQwdDRoZA,В шлеме,29,Nonprofits & Activism,2021-11-09,115910,18421,403,1217,FALSE,RU
c45055e4-15cf-4cbf-abe0-8ab3a9c47396,e2TJON0qm0g,고등학생 심정지 발생 그리고 숨은 영웅 2탄 살려야한다,2022-01-21,UCSkpiPo167whNN5sN3swaeQ,안깨남,29,Nonprofits & Activism,2022-01-23,286586,6198,0,1216,FALSE,KR
12b7bbd3-09b7-4a36-9b28-259617717a2d,Y1v5JXLigEM,Яков Кедми. Право знать! 19.09.2020,2020-09-19,UCw5pE2GElcHeErKVyF76jjg,TV Center,29,Nonprofits & Activism,2020-09-21,284016,7655,496,1216,FALSE,RU
cdbace18-856f-4e41-974b-d2d9de0dce10,Fjso6RnKIcA,Проблемный бывший. Мужское / Женское. Выпуск от 02.12.2020,2020-12-02,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2020-12-03,566315,3040,621,1216,FALSE,RU
41aea4ec-5c47-4b8f-9041-ce394ba08d4e,Wr8wiWK45ZY,Залечь на дно в России до 2021. Дмитрий Потапенко,2020-11-28,UC54SBo5_usXGEoybX1ZVETQ,Дмитрий ПОТАПЕНКО,29,Nonprofits & Activism,2020-11-29,184411,11020,160,1214,FALSE,RU
e77f8d46-caa9-49c3-a6b8-fbec4c9d5063,2IT4GfAKxrU,Незащищенное детство. Вероника. Мужское / Женское. Выпуск от 01.06.2021,2021-06-01,UCX9-cJy8dZWDI8hCnmahuLA,Первый канал,29,Nonprofits & Activism,2021-06-03,557832,5931,330,1213,FALSE,RU
30074227-312f-4674-886a-f18265b63bce,7fCu4NHtyR8,Яков Кедми. Право знать! 10.04.2021,2021-04-10,UCw5pE2GElcHeErKVyF76jjg,TV Center,29,Nonprofits & Activism,2021-04-11,268126,5144,535,1211,FALSE,RU
c0b70cd9-d8a2-4a17-91f2-f4a761119349,JEJ39EN0EOU,АНАСТАСИЯ ВОЛОЧКОВА ПРОТИВ БОРТПРОВОДНИКА. Пусть говорят. Выпуск от 25.01.2022,2022-01-25,UCD9jSZLsftoOACtkrDNZlsg,Пусть говорят,29,Nonprofits & Activism,2022-01-26,261019,2358,0,1210,FALSE,RU
